Motor Down,Motor Up,Pitch,Roll
-39.66485056003751,26.580337020177755,18.26432974825003,-5.293319282464985
-39.66485056003751,25.2183156046646,17.91177171760363,-5.895534982336889
-39.66485056003751,23.856294189151424,17.55435039711064,-6.51073599365062
-39.66485056003751,22.494272773638244,17.192417199702266,-7.138840629950967
-39.66485056003751,21.132251358125078,16.826315453474216,-7.779619111492218
-39.66485056003751,19.770229942611913,16.45639061900474,-8.43283941592496
-39.66485056003751,18.408208527098736,16.082992818539285,-9.09847719902978
-39.66485056003751,17.046187111585557,15.706470468876482,-9.776425811404321
-39.66485056003751,15.684165696072391,15.327176120080688,-10.466769246951989
-39.66485056003751,14.322144280559225,14.945451134545982,-11.169056743155398
-38.29702969868834,11.59810144953287,13.886541569058611,-12.122059888009058
-38.29702969868834,12.960122865046047,14.271862704896353,-11.395481763332398
-38.29702969868834,14.322144280559225,14.655417891233121,-10.68089225714995
-38.29702969868834,15.684165696072391,15.03685778642529,-9.978344251835443
-38.29702969868834,17.046187111585557,15.415827688446246,-9.287699035793754
-38.29702969868834,18.408208527098736,15.79199299928099,-8.60942967365736
-38.29702969868834,19.770229942611913,16.164999149501973,-7.943447100132538
-38.29702969868834,21.132251358125078,16.53449868920709,-7.289861925807234
-38.29702969868834,22.494272773638244,16.90013687447802,-6.6486160023304235
-38.29702969868834,23.856294189151424,17.261584696075154,-6.0201991666337955
-38.29702969868834,25.2183156046646,17.61848597661242,-5.404595878230412
-38.29702969868834,26.580337020177755,17.97049458815717,-4.801972730303491
-38.29702969868834,27.94235843569093,18.317262546302185,-4.212352346931224
-38.29702969868834,29.30437985120411,18.65845300057436,-3.6362306395400377
-38.29702969868834,30.66640126671729,18.993716821845002,-3.0736675156606625
-38.29702969868834,32.02842268223047,19.32271119558291,-2.524881060667927
-38.29702969868834,33.39044409774362,19.64503369134368,-1.9900449773589186
-38.29702969868834,34.7524655132568,19.960462009572364,-1.4695157269862449
-38.29702969868834,36.11448692876998,20.268602362205982,-0.9634860366733748
-38.29702969868834,37.47650834428313,20.569141082393088,-0.4721421296682298
-38.29702969868834,38.83852975979631,20.861734340445366,0.0041985078049508765
-36.92920883733917,38.83852975979631,20.554638274142373,0.5129661001966496
-36.92920883733917,37.47650834428313,20.262744843333735,0.03626493366216646
-36.92920883733917,36.11448692876998,19.96293010774627,-0.4553114818984823
-36.92920883733917,34.7524655132568,19.6554736944876,-0.9616677758401367
-36.92920883733917,33.39044409774362,19.34070833561414,-1.482540515206749
-36.92920883733917,32.02842268223047,19.01902638680286,-2.017733713685277
-36.92920883733917,30.66640126671729,18.690648213521197,-2.5668884874804734
-36.92920883733917,29.30437985120411,18.355974964107965,-3.129827559091329
-36.92920883733917,27.94235843569093,18.015318229947596,-3.706368833231477
-36.92920883733917,26.580337020177755,17.669115888608108,-4.296333942863525
-36.92920883733917,25.2183156046646,17.317612834529463,-4.899335685683623
-36.92920883733917,23.856294189151424,16.961186272229888,-5.51531139589167
-36.92920883733917,22.494272773638244,16.60018117446167,-6.144090794230587
-36.92920883733917,21.132251358125078,16.2349541038263,-6.785690890777308
-36.92920883733917,19.770229942611913,15.865830076549472,-7.439607556071902
-36.92920883733917,18.408208527098736,15.49316426528505,-8.105900181657578
-36.92920883733917,17.046187111585557,15.117303129029152,-8.784454100115948
-36.92920883733917,15.684165696072391,14.738603331622057,-9.475363786117276
-36.92920883733917,14.322144280559225,14.357392493619749,-10.178132927737215
-36.92920883733917,12.960122865046047,13.974027363511523,-10.892905271546448
-36.92920883733917,11.59810144953287,13.588856350336256,-11.619623403126653
-36.92920883733917,10.236080034019704,13.202228657237526,-12.358244363247657
-35.56138797599,7.51203720299336,12.120482318840645,-13.35440072345065
-35.56138797599,8.874058618506538,12.50901614613075,-12.59214080717128
-35.56138797599,10.236080034019704,12.89675347771502,-11.841474836328695
-35.56138797599,11.59810144953287,13.28333389447899,-11.102802220503667
-35.56138797599,12.960122865046047,13.668415132856163,-10.375983124935962
-35.56138797599,14.322144280559225,14.051648959440145,-9.661065288614074
-35.56138797599,15.684165696072391,14.432680044067938,-8.9580153761599
-35.56138797599,17.046187111585557,14.81117325481958,-8.266970536200608
-35.56138797599,18.408208527098736,15.186784362155866,-7.588164879256959
-35.56138797599,19.770229942611913,15.55916248655791,-6.921593683463817
-35.56138797599,21.132251358125078,15.927962179027821,-6.267375759637096
-35.56138797599,22.494272773638244,16.292827919081326,-5.625450471288604
-35.56138797599,23.856294189151424,16.653438574753697,-4.996336497902276
